Trace
Swept SA
A.07.06,N9010A
4572000000,-20.0193671035701
4576000000,-20.0291551434032
4580000000,-20.0110155958095
4584000000,-20.0685745088726
4588000000,-20.0585192629025
4592000000,-20.0913759501464
4596000000,-20.0972036918607
4600000000,-20.069509969621
4604000000,-20.085177501544
4608000000,-20.0758571920851
4612000000,-20.1069583907439
4616000000,-20.0763249224593
4620000000,-20.0471613271972
4624000000,-20.0679734146988
4628000000,-20.0696771529083
4632000000,-20.0596219069382
4636000000,-20.0201692005189
4640000000,-20.0534752087113
4644000000,-20.0823715978364
4648000000,-20.0804006534898
4652000000,-20.1151765347048
4656000000,-20.1697957017229
4660000000,-20.1421019794833
4664000000,-20.1774251906153
4668000000,-20.1602442356338
4672000000,-20.1295488078876
4676000000,-20.0618209390172
4680000000,-20.0869806861244
4684000000,-20.0504057662883
4688000000,-20.0285295766768
4692000000,-20.0216377328526
4696000000,-20.0141746579031
4700000000,-20.0187561826959
4704000000,-20.0280329421187
4708000000,-20.0367384704163
4712000000,-20.0178020268497
4716000000,-20.0194438055976
4720000000,-19.9975676159861
4724000000,-19.9786311724196
4728000000,-20.0008511734819
4732000000,-20.020417044062
4736000000,-19.9982552388878
4740000000,-20.0028367636806
4744000000,-20.0121135231035
4748000000,-20.028454032076
4752000000,-20.0342198143286
4756000000,-20.061135050021
4760000000,-20.0451383524993
4764000000,-20.1441751404508
4768000000,-20.3225850716152
4772000000,-20.3422487163538
4776000000,-20.3807350948218
4780000000,-20.3210255963475
4784000000,-20.386540920345
4788000000,-20.3507987111787
4792000000,-20.2859446571258
4796000000,-20.2571024921232
4800000000,-20.2958744861538
4804000000,-20.3013988204964
4808000000,-20.3151711618485
4812000000,-20.35715670619
4816000000,-20.3432870756779
4820000000,-20.3529354135252
4824000000,-20.4008004499566
4828000000,-20.4163282798937
4832000000,-20.3941821179421
4836000000,-20.3409763927026
4840000000,-20.3134934453563
4844000000,-20.2757213868527
4848000000,-20.2350095823041
4852000000,-20.1707798093962
4856000000,-20.164160699927
4860000000,-20.1305126449281
4864000000,-20.1015598245593
4868000000,-20.0655091483609
4872000000,-20.0437510811407
4876000000,-20.0896071729536
4880000000,-20.1107610389474
4884000000,-20.1107654515014
4888000000,-20.1037061145058
4892000000,-20.1748356632632
4896000000,-20.1336836311883
4900000000,-20.1901144497212
4904000000,-20.2136368306346
4908000000,-20.2377304426733
4912000000,-20.1995181566433
4916000000,-20.2512537405461
4920000000,-20.2753473525848
4924000000,-20.2797613842062
4928000000,-20.355300552031
4932000000,-20.3335424848107
4936000000,-20.3688238499038
4940000000,-20.367644004998
4944000000,-20.3917376170367
4948000000,-20.3711638072763
4952000000,-20.3670442163256
4956000000,-20.3835028476893
4960000000,-20.3605605230092
4964000000,-20.3458662053386
4968000000,-20.3270478841633
4972000000,-20.346446261572
4976000000,-20.3188087022619
4980000000,-20.282351904817
4984000000,-20.3093852629006
4988000000,-20.2241370401519
4992000000,-20.1876802427071
4996000000,-20.2169184103244
5000000000,-20.203064688282
5004000000,-20.1362429036091
5008000000,-20.1035138140154
5012000000,-20.138398883455
5016000000,-20.0968505557265
5020000000,-20.1229163870313
5024000000,-20.1578014564709
5028000000,-20.1221326208323
5032000000,-20.1334997219124
5036000000,-20.130168092768
5040000000,-20.1297762096685
5044000000,-20.1517180374685
5048000000,-20.1777838687733
5052000000,-20.1109620841004
5056000000,-20.1723048679442
5060000000,-20.1854274576095
5064000000,-20.18034033988
5068000000,-20.1858279488703
5072000000,-20.2349624275858
5076000000,-20.1879839287162
5080000000,-20.2199292521108
5084000000,-20.2771480324499
5088000000,-20.2561779270359
5092000000,-20.265789539531
5096000000,-20.2936108594208
5100000000,-20.2473672970624
5104000000,-20.2293369376933
5108000000,-20.2671617531778
5112000000,-20.2373724096291
5116000000,-20.2369805265295
5120000000,-20.2233135927911
5124000000,-20.255111097188
5128000000,-20.2386884074063
5132000000,-20.1687790576907
5136000000,-20.2258500190321
5140000000,-20.1676996534962
5144000000,-20.1306987414
5148000000,-20.0887169791112
5152000000,-20.0955266421263
5156000000,-20.1067459242087
5160000000,-20.1344194251008
5164000000,-20.1321242344185
5168000000,-20.137464024411
5172000000,-20.166321782763
5176000000,-20.2098782713396
5180000000,-20.2005193311075
5184000000,-20.2715540861623
5188000000,-20.2876323082607
5192000000,-20.2720469487137
5196000000,-20.3022332082968
5200000000,-20.3012665188455
5204000000,-20.2720866264049
5208000000,-20.2552369492692
5212000000,-20.2630894979528
5216000000,-20.2192108752875
5220000000,-20.2300031700159
5224000000,-20.2396112072846
5228000000,-20.1869133464846
5232000000,-20.2229790981575
5236000000,-20.2026184438516
5240000000,-20.2063469890304
5244000000,-20.1418901440507
5248000000,-20.1644414229588
5252000000,-20.1781734637322
5256000000,-20.1466250563719
5260000000,-20.1321438941559
5264000000,-20.1370566967945
5268000000,-20.1202070196588
5272000000,-20.1145450955776
5276000000,-20.0459642470931
5280000000,-20.1026082210805
5284000000,-20.0793078207297
5288000000,-20.0913431913152
5292000000,-20.0410783382281
5296000000,-20.0496084060394
5300000000,-20.0287410134015
5304000000,-20.0813672718867
5308000000,-19.9870062281257
5312000000,-20.0197892008077
5316000000,-20.0058218523335
5320000000,-19.9673159834261
5324000000,-19.9711508166073
5328000000,-19.9696773888241
5332000000,-19.9470545076011
5336000000,-19.9467653372776
5340000000,-19.9552954050889
5344000000,-19.9755844570799
5348000000,-20.0046927472057
5352000000,-19.9220906876245
5356000000,-20.002930149099
5360000000,-19.9744277757862
5364000000,-19.9800180975526
5368000000,-20.0091263876783
5372000000,-20.0529334080287
5376000000,-20.0291262693459
5380000000,-20.0136890478493
5384000000,-19.9991504682498
5388000000,-20.0686802664932
5392000000,-20.1061584738052
5396000000,-20.0717766084025
5400000000,-20.1508605812919
5404000000,-20.1476316649236
5408000000,-20.0268129067583
5412000000,-20.0529814508392
5416000000,-20.0526922805157
5420000000,-20.1041342815411
5424000000,-20.1109088607673
5428000000,-20.147652131568
5432000000,-20.167941183559
5436000000,-20.1394388102461
5440000000,-20.170302588957
5444000000,-20.1796540375101
5448000000,-20.1866591346844
5452000000,-20.1630825139498
5456000000,-20.223574271058
5460000000,-20.2293951107725
5464000000,-20.1246898582398
5468000000,-20.1687273965383
5472000000,-20.1586652485684
5476000000,-20.161546342238
5480000000,-20.0774193120197
5484000000,-20.1357062595943
5488000000,-20.1496114009323
5492000000,-20.0948818311633
5496000000,-20.0801244485633
5500000000,-20.1006440185025
5504000000,-20.1049949851945
5508000000,-20.1615264441839
5512000000,-20.3256442493757
5516000000,-20.1403815961702
5520000000,-20.1873588805137
5524000000,-20.1167463230602
5528000000,-20.1637236074036
5532000000,-20.1724841931631
5536000000,-20.1900640170573
5540000000,-20.2194028251312
5544000000,-20.377804843619
5548000000,-20.2439877461997
5552000000,-20.3027240147228
5556000000,-20.3514567876513
5560000000,-20.3984340719948
5564000000,-20.3983754196194
5568000000,-20.477689910457
5572000000,-20.5118876585469
5576000000,-20.5052145775705
5580000000,-20.5804050649033
5584000000,-20.7402769564136
5588000000,-20.7772507451624
5592000000,-20.8195327948758
5596000000,-20.7753779518266
5600000000,-20.6624246922845
5604000000,-20.7505584212568
5608000000,-20.7387407847018
5612000000,-20.8839139459874
5616000000,-20.8221206266688
5620000000,-20.6342038429811
5624000000,-20.6573775434025
5628000000,-20.632616665208
5632000000,-20.5855220761139
5636000000,-20.6530775827718
5640000000,-20.6353804541269
5644000000,-20.6497349164135
5648000000,-20.5159178189943
5652000000,-20.6263852588662
5656000000,-20.577535181187
5660000000,-20.5909910015764
5664000000,-20.5415880467012
5668000000,-20.5380865930392
5672000000,-20.4995938024007
5676000000,-20.4838840436104
5680000000,-20.4328973322811
5684000000,-20.4836174750642
5688000000,-20.4220560370149
5692000000,-20.4269245005391
5696000000,-20.3835727698847
5700000000,-20.4237181859479
5704000000,-20.3991891890228
5708000000,-20.3335037474689
5712000000,-20.376588909577
5716000000,-20.2180158520453
5720000000,-20.2287638076593
5724000000,-20.2630297316327
5728000000,-20.1561878454498
5732000000,-20.2198512298724
5736000000,-20.2305991854864
5740000000,-20.3119010461785
5744000000,-20.2332723629851
5748000000,-20.2939960013627
5752000000,-20.2312503058537
5756000000,-20.1332276578056
5760000000,-20.1804368234184
5764000000,-20.1120972513822
5768000000,-20.0684599051651
5772000000,-20.0451151656999
5776000000,-19.9106313076529
5780000000,-19.8608288537833
5784000000,-19.8539383331278
5788000000,-19.7735541613492
5792000000,-19.7302024306948
5796000000,-19.6980384530948
5800000000,-19.6558709799002
5804000000,-19.6019445225259
5808000000,-19.5979937479153
5812000000,-19.5509495667467
5816000000,-19.5948560396266
5820000000,-19.5793963604828
5824000000,-19.6097883605979
5828000000,-19.6357707416456
5832000000,-19.6492592020025
5836000000,-19.6531934877133
5840000000,-19.7225371229236
5844000000,-19.734555710258
5848000000,-19.7451044245699
5852000000,-19.7901951549096
5856000000,-19.8781978184634
5860000000,-19.8855211711677
5864000000,-19.8857807743224
5868000000,-19.9017596597756
5872000000,-19.9009987108564
